,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1075,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,b4817328b4ccbf466cefb0033d84ca94bbc8b110,po/ca.po,95,73,168
1076,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,8240ca869e278e8f5b09a7bb6a4e284089a3fb83,po/cs.po,95,73,168
1077,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,a5ac981ef0d69b571c6e2e092c348ff84893c8e7,po/da.po,95,73,168
1078,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,fe640086fc80b337024563f4ae182a72af8b9166,po/de.po,95,73,168
1079,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,99b92e00b5b781eebb2358627236c25b23fdf60e,po/el.po,94,73,167
1080,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,5133e6e4053ae5bd570ce6f827d7e953d340f3c6,po/es.po,95,73,168
1081,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,e400da9c9baa123bfa6a6c9d04c0d044cae1a3f9,po/et.po,94,73,167
1082,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,5eacdb1687db47c69c88b3c70b754adaee61d0ff,po/eu.po,95,73,168
1083,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,97d84e576151dd69fb85f50f368c375d61ce4276,po/fi.po,95,73,168
1084,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,0c97c35b3e740d280d8a46f829b66f7061fe2744,po/fr.po,95,73,168
1085,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,def6cc56db7322cf92d2352822b1e9b24e937656,po/gl.po,95,73,168
1086,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,08c2252b562232e3c24213e89afe3d466cd1e1a9,po/he.po,94,73,167
1087,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,58a206bf8f0f848cb63952432c8a72ddfe3b5dd3,po/hi.po,94,73,167
1088,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,2c9d0d9d09e99055ae8aeb66e5c873dda5679e70,po/hr.po,95,73,168
1089,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,e26cf1de182ecd81b0bb1a3bb600bf8ad6b67090,po/it.po,95,73,168
